# timestep 350
# phase bcc
# id f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14
1 7.965871240164036 5.681066448541095 10.990037748165438 2.1864862645601404 9.857511173767893 25.289694278201427 2.853077824526393 0.549216337203401 5.42585886399601 13.527880428218486 30.437988470808218 0.5079308106345827 0.050336380102480247 0.42579508962463497
2 7.857391176617908 5.19108965933241 10.009889904891677 2.7987087311049876 9.54540007452011 25.532427845718484 2.8619425671112655 1.0952821320154424 4.588124580818899 12.355231252967714 32.48014699404578 0.5066468765176085 0.0583502537668835 0.42507564139901044
3 7.791599238970185 5.692223893944596 10.7554606203821 2.1473863665304886 9.082513341370948 26.655386257013777 2.405112000404029 0.86265941200015 5.133431932686263 12.991920427421658 33.88702449470932 0.5080429121511058 0.035214631117414616 0.4278431672206693
11 7.671819100160669 5.784337055731638 11.004723796574797 2.1203261603710293 9.566150731533904 25.48600059269084 2.9338335044162664 0.5214764401321832 5.728304021323905 14.287831053423467 30.88722194205582 0.5079246279496091 0.04823982056463772 0.42563256664368065
13 7.11194534309989 5.857903461846286 10.997721748012172 2.0342472982262323 9.25365245354932 25.359035074418276 3.3694338907572114 0.6624954788623256 5.4739153074172755 13.813173968219703 31.127589908676324 0.5093696569745829 0.037903934942256946 0.42732674693504763
51 8.05359832230578 5.751251090580202 11.120954863417767 1.9027533522320457 9.23856901375214 26.16367695005756 2.548713212898446 0.4038392400749059 6.1236832253985956 15.230064429768111 31.63208217639287 0.5087367779268652 0.0355309505847941 0.4274007125397278
53 7.826891270080921 5.680997125483347 11.484212515590418 1.7493478923970163 9.457544697227084 25.720062990244816 2.712219769026772 0.3509038878636978 6.115348391430675 15.513973007218251 30.807558063424572 0.5094446418026534 0.023877048626340176 0.4283768858127129
61 7.434439710656389 5.854648552118766 11.167299938118102 1.9191740813927964 9.466134419533873 26.083480696774362 2.4751408605808796 0.8040640903166211 5.081895126864151 12.9987768499922 32.95625691648516 0.5086034032185215 0.03893692181599382 0.42849765378925336
63 7.214695800139986 5.708084150696668 10.97341203368376 1.8619897736443463 8.193623194960654 26.441833826018733 3.140169893929407 0.9832866597638703 4.854913002384212 14.566966267412832 35.09316910039967 0.5086265140682186 0.039228409544881125 0.427818274233611
4 7.577238771166569 5.601344954494131 11.095798339651479 2.118173664841904 9.927567733352088 25.137816696331374 2.864851163391267 0.5202455062047563 5.237634628180494 13.9800013041066 30.273291199943984 0.5073254699572508 0.05641754268422973 0.4246349945588208
12 7.907773757576601 5.6116619851778635 11.073714201725522 2.0657032864812597 9.960245890590313 25.35974411783396 2.649923168799177 0.4278521877112054 5.553592665145465 14.062004578466992 30.46265706709857 0.5092028637247948 0.035446087870805325 0.4279088376704612
14 7.421913600927769 5.883786399632362 11.127028996008725 1.7512294035930438 8.859320041255952 26.67092688962454 2.533844316183756 0.5601494366228922 6.411381710641182 14.819193510401792 32.883818487653876 0.5087103320471884 0.03985285761793346 0.427221600324432
52 7.614542606925958 5.361995833772785 10.977437748755063 2.2569259756045903 10.037887178202913 23.984933395709565 3.653702245064283 0.8375548701825711 4.733275521276136 14.33506841123427 29.633615192143477 0.5073936838315395 0.05474917184741241 0.4253764426369993
54 7.4706935773296825 5.661990687995472 10.590251604722672 2.3182385635282436 9.391366522594177 25.97121175212339 2.6478346015806205 0.5260297649819389 5.436083510229523 13.243113364695926 32.47489910870893 0.5080770308502571 0.041068365084187736 0.42713396936921944
62 7.750828154647461 5.634396666128652 11.014442206319332 2.187724556200058 10.153214535975525 25.48690352576251 2.4836604320953737 0.5774941291208318 4.781441764874059 12.668396162122681 31.464871639515177 0.509643702656112 0.025445194017176476 0.4282301908002475
64 7.399435291564864 6.009076740752716 10.944933185920936 1.9994243801710712 9.466607403648913 25.78235965402919 2.7717584335108674 0.3520118371413036 6.59294225643859 13.975325980696615 30.739866611983842 0.508952809966591 0.039682170252534225 0.4265973477855045
5 7.262442577260044 5.638788649042023 11.407931724808488 1.7243465987414206 9.25749839849737 26.13153968143979 2.8042647625995487 0.7304662128140518 5.459723702612382 13.695265191684985 32.65649623580635 0.5092926437766505 0.0258878147937248 0.4274815926750531
15 7.547728818501171 5.641585154903487 10.84066230435386 2.1947947316905796 9.7833607182764 25.479410061666773 2.7677387905090187 0.6731603171591377 5.003618167493913 12.726983453926696 31.877732421872338 0.5090318473889961 0.03602628968724876 0.42766832628859824
55 7.467705158975944 5.201400680587213 10.243851565852934 2.5169748445230464 9.681370682360608 24.79854340126714 3.2296138543198767 1.1586474947409984 5.0064338306214555 14.116735978953564 29.712519179194373 0.5030677665449637 0.08590249072599833 0.42124225200702614
65 7.5959016837284885 5.6769629162230135 10.339391583312121 2.6084451551116943 9.802590940960146 25.24297932729326 2.8946763162298885 0.9074296483256777 5.041458337429412 12.984710860102966 30.636669409184787 0.507700655205459 0.055899416036831455 0.4243108157967122
6 7.345328309228622 5.852126116745324 11.166011446282388 1.8376986617344817 8.929265740494307 26.357389021809894 2.57585680996824 0.87821902335165 5.406055895310808 13.878057511535108 33.690420953319446 0.5082707690946306 0.04116551292952564 0.4263037853915223
7 7.478976120747649 5.742822242013695 11.041555878470497 2.1134185995745036 10.013365183592796 25.47077272394206 2.7791679389394637 0.5235995976951451 5.6142014621544964 13.857292527532206 29.59077792675246 0.5066088089479606 0.05340960695021699 0.4263575278037653
17 7.5326362575192025 5.760488834226268 10.983944076894817 2.015281731119092 9.70364249613391 25.48185807437589 2.7929483171371134 0.7954438477594964 4.53215669687983 12.786770038325132 31.75826861042731 0.5094448063908368 0.023508147028950006 0.42825545971508866
57 7.4440289843055165 5.5270818406119275 10.746366187115319 2.2310621520790486 9.718966759356055 25.741817578689556 2.6375691974694315 0.8910477848980499 5.023872541302637 12.892104127913148 31.65252237000552 0.5092980291310703 0.031704345528672455 0.42743617306467224
67 7.744882650486718 5.918007900147165 11.137527114412912 2.005741979791369 9.70152770583246 24.835977061944874 3.317349848693061 0.5521264479711009 5.663605216504616 14.104144331814926 30.37058922179407 0.5090184531926468 0.03170400213744961 0.4272636176606385
16 8.169270238283744 5.393583983232163 10.700281284325156 2.2318996530363697 9.235933999123095 25.584728568914887 3.0584075925957737 0.9523137697973848 3.8320736513210587 13.723248217652799 32.83290491699249 0.5091440805619771 0.038231220024299836 0.42745559636690533
