# timestep 0
# phase fcc
# id f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14
1 9.305545036560831 2.3042839944201376 1.2460946603126197 7.223199322548259 23.046020195330367 6.5876983682349195 8.762133195967062 6.5264933464663875 -1.0251632966862485 3.4523803617044315 -34.12042512426548 0.5745242597016765 3.574379951875137e-06 0.4039145610499452
2 9.305696279496383 2.3041885917892464 1.2462330308306622 7.222768751461001 23.045767580764732 6.5880899454284485 8.761512192149524 6.5271376120754985 -1.0255892790364165 3.4523185374094263 -34.11927063001118 0.5745242597091594 2.221568069188563e-06 0.4039145610681992
3 9.305696279496381 2.3041885917892455 1.2462330308306624 7.222768751460998 23.04576758076473 6.588089945428453 8.761512192149528 6.5271376120754985 -1.025589279036409 3.4523185374094325 -34.11927063001118 0.5745242597091594 2.221568069221904e-06 0.4039145610681992
4 9.305696279496381 2.3041885917892455 1.2462330308306622 7.222768751460999 23.045767580764725 6.588089945428454 8.761512192149526 6.5271376120754985 -1.0255892790364072 3.45231853740943 -34.119270630011165 0.5745242597091594 2.2215680691766556e-06 0.4039145610681992
5 9.305590980125345 2.304255013330062 1.2461231841484326 7.223125059505119 23.045976632032723 6.587765426289343 8.762005290262037 6.526626020216384 -1.025277211705645 3.4523630827255163 -34.120181304794556 0.5745242597057623 2.918471388763032e-06 0.4039145610603956
8 9.305742222562474 2.304159611299498 1.246261554622277 7.222694483389528 23.045724027534447 6.58815699921784 8.761384282638899 6.527270287342412 -1.025703192201238 3.4523012503209913 -34.119026802330396 0.5745242597133945 8.225644363104363e-07 0.40391456108239016
6 9.305765526889031 2.3041449125230273 1.2461994776011482 7.222977216168401 23.045889870107047 6.587896968731432 8.761663589395067 6.526980366431923 -1.0256732234840575 3.452300986112364 -34.11950867652079 0.5745242597056257 2.8906773485440638e-06 0.4039145610534921
7 9.305765526889031 2.304144912523027 1.2461994776011482 7.222977216168401 23.04588987010705 6.587896968731431 8.761663589395068 6.526980366431923 -1.0256732234840584 3.452300986112362 -34.11950867652079 0.5745242597056257 2.8906773485439456e-06 0.40391456105349205
9 9.305689906002097 2.3041926131894677 1.2460612675395573 7.223481436379925 23.046185648283384 6.587436023100687 8.762284463433941 6.526336103937022 -1.0253810982003342 3.4523395614239103 -34.120631944108666 0.5745242597017102 3.5037751335854113e-06 0.4039145610400068
12 9.305841147365737 2.304097212451572 1.2461996380020715 7.223050858975001 23.045933046365157 6.587827593469989 8.761663464042094 6.526980367748222 -1.0258070778829833 3.4522777338134683 -34.119477483809014 0.574524259709664 2.1060792578099847e-06 0.4039145610700558
10 9.30596336770043 2.3040201244316085 1.2462919461760227 7.2227847060598 23.04577675271597 6.5880690640169925 8.761249400811295 6.527409890177592 -1.0261289582063389 3.452229927733174 -34.11869873676401 0.5745242596747027 6.198988807775878e-06 0.4039145609277957
11 9.305963367700429 2.304020124431608 1.2462919461760222 7.222784706059797 23.045776752715966 6.588069064016995 8.761249400811293 6.527409890177592 -1.026128958206334 3.452229927733174 -34.11869873676402 0.5745242596747026 6.1989888078801824e-06 0.40391456092779565
13 9.305195174689695 2.3045047282778013 1.2461753118247363 7.222518323853591 23.045620439479055 6.588331921014019 8.761767947221031 6.526873002971509 -1.0246374110606142 3.4524788365144152 -34.119925280175 0.5745242593385524 1.9606502214244812e-05 0.4039145599730009
14 9.305270798257393 2.3044570244804854 1.2461754887488128 7.222592022294716 23.045663499020076 6.58826260689733 8.761767798642552 6.526873015227682 -1.0247712806442755 3.452455600381238 -34.11989382982284 0.574524259341664 1.950629569892529e-05 0.4039145599663501
15 9.305270798257391 2.3044570244804854 1.2461754887488121 7.222592022294716 23.045663499020076 6.588262606897327 8.761767798642552 6.526873015227684 -1.024771280644278 3.4524556003812346 -34.11989382982285 0.5745242593416638 1.9506295699006282e-05 0.4039145599663501
16 9.305346421414834 2.304409321076227 1.2463136824767538 7.222087768021832 23.04536779438268 6.588723514682038 8.761146932730183 6.527517272912238 -1.0250633998502732 3.4524170202248126 -34.118770703952535 0.574524259344898 1.9405571201360833e-05 0.4039145599627774
