timestep	bcc	fcc	amorf
18025	0.00190705213469721	0.0024901484500805962	0.9956028008460999
21825	0.0005574796531846004	0.009445835728365637	0.9899966858625412
32850	0.1402447549123725	0.000998927729026036	0.8587563162483275
2975	0.6893109746903083	9.785043639226387e-05	0.3105911702903104
34125	0.22393705615912676	0.00027610769682087264	0.775786838410655
21400	0.0004049150532887893	0.007171233498098445	0.9924238514900208
20750	0.0003695194733874132	0.0026501631331157112	0.9969803140163421
42200	0.9974193553924561	3.3739382978552614e-06	0.0025772706934276356
575	0.9984279365539551	2.0440382405126913e-06	0.0015700118958357052
6850	0.1575359647411235	0.00012194246294529876	0.8423420913986047
16300	0.0005986680614351485	0.010193920548706955	0.9892074073255062
33775	0.1605239965205026	0.00020778854861373475	0.839268212540308
30400	0.02770572147032567	0.002208099217263225	0.9700861786007882
10100	0.0150592335870042	0.0005100174641338526	0.9844307464063168
1400	0.9477324487045408	1.701087425813341e-05	0.05225053868435862
6300	0.20218170985520828	0.00019687026455380874	0.7976214199077803
18075	0.0017578400196255188	0.00396370825035774	0.9942784461975097
38025	0.7892108014479745	5.811942221009758e-05	0.21073108013332967
19725	0.0008169996968033502	0.00770463503101746	0.9914783629179
30650	0.04973374346534081	0.000578915281668742	0.9496873426735402
32350	0.0985860440863089	0.002041141289029838	0.8993728132359684
22275	0.0004923907371460246	0.0033507017395313595	0.9961569087505341
5250	0.3030485985445207	0.00010242491116605379	0.6968489766605198
49900	0.9979652740955353	3.2948592270827246e-06	0.002031428264490387
27125	0.005367557328327166	0.00397458524713511	0.9906578524112701
8600	0.0936141341737557	0.000691111975752392	0.9056947492971085
20700	0.0006769944442104361	0.003964853663917893	0.9953581502437592
39325	0.9717787976637483	1.1167105068466299e-05	0.028210034310137418
25075	0.0010009038691357545	0.0015068716326259164	0.9974922235012055
37225	0.6541806363561081	6.713439194140847e-05	0.3457522302092693
6125	0.17930408188214778	0.0001390464752967091	0.8205568730255473
16100	0.0035873076456277887	0.0026980951696805276	0.993714588880539
31050	0.03194346683708932	0.003555253026777791	0.9645012766420841
29900	0.021247104356451926	0.0032364469860367536	0.9755164498277008
41775	0.9976283342838287	3.0775242276348534e-06	0.0023685874651455377
49725	0.9981465373039246	3.0209883844776188e-06	0.0018504314442161559
34100	0.2610369245027168	0.00024573831215440124	0.7387173378280204
27050	0.011091308005573126	0.0014789740813466777	0.9874297151565552
42775	0.9984396286010743	2.625588911925547e-06	0.0015577405462227035
4800	0.2806555077292121	0.000122750334243392	0.7192217386558768
34650	0.26943982506248265	0.00016213095019065803	0.7303980473168195
25100	0.0011880079443213844	0.004558892658405966	0.9942530958652497
38625	0.8485247682499611	3.958928946173046e-05	0.151435639327261
10325	0.021451827767820647	0.0014610393481234497	0.9770871300697327
26400	0.002059983300797228	0.002622718235506909	0.995317296743393
20000	0.00043255014672209316	0.003359162307988299	0.9962082884311676
40925	0.9987566359043122	2.3766522152754988e-06	0.0012409780455527653
12225	0.006308817534253194	0.0014435777336730099	0.9922476015090942
7800	0.075740086193038	0.000253303113743641	0.9240066065733554
10825	0.014440050980637466	0.000720611793716671	0.9848393330723048
5450	0.203342121740714	0.00014162623237143633	0.7965162485907785
4500	0.4226042955523098	9.150520395564854e-05	0.5773042013468949
7575	0.07088334223039533	0.0001879538455941656	0.928928703919053
29250	0.01069843116059576	0.0010265696225542343	0.9882749975919723
44100	0.998170776605606	2.8968936198623397e-06	0.0018263245572652522
31800	0.0719159341012672	0.0006086499451994314	0.9274754110574722
20075	0.000722784072896701	0.0068559954458614816	0.992421215415001
49000	0.9975630908012391	3.3043222474873347e-06	0.00243359793314994
34450	0.23046184797474667	0.0001307200229166483	0.7694074319177308
25350	0.0034905383040064633	0.0021858509471348953	0.9943236095905303
48175	0.9989858312606812	2.1913048611565955e-06	0.0010119771595800558
19550	0.0009134573919097875	0.003646506581098947	0.9954400413036346
46875	0.998385128736496	2.939281802781579e-06	0.0016119276752797305
32150	0.07366578780376518	0.0003657945576342172	0.9259684178419412
48525	0.998310569524765	2.83634912160835e-06	0.0016865901772453072
49125	0.9983350553512573	3.286435992450265e-06	0.0016616597588899821
29850	0.02570743965857082	0.0010089866343223548	0.9732835750430823
2450	0.7900768491725839	4.3337908457033336e-05	0.20987981124890212
6325	0.1494434199435427	0.00020526646864891518	0.8503513144794852
8700	0.07564194350902903	0.0005885955931771605	0.9237694606091827
30300	0.02771477486182516	0.0016242582003906136	0.970660965591669
275	0.9996246099472046	8.200883656570568e-07	0.00037457141226968814
4275	0.39768060124472504	0.00010787762060317619	0.60221152580122
4775	0.26298429283749647	0.00011906451691925212	0.7368966402578517
46175	0.9982973380088807	3.230461089287928e-06	0.0016994272587417072
49450	0.9969344136714935	3.918613056328013e-06	0.0030616693817228226
10875	0.022606655474448983	0.0014432482331176288	0.9759500955864787
48650	0.9982518036365509	2.7513309278219822e-06	0.0017454466112849332
11200	0.018881650425337796	0.0015823896697111195	0.9795359558463097
47675	0.9989176530838013	2.3997207468653413e-06	0.0010799528086390638
28825	0.014082647834716681	0.0014991380272476817	0.9844182128924877
22475	0.0004220348175942945	0.005888862975345546	0.9936891019344329
5625	0.2853622700443766	0.00011989173889105587	0.7145178415589034
2950	0.7063060109966064	5.362310366905376e-05	0.2936403645251994
13750	0.003917459133728812	0.005228072993204478	0.9908544645309448
32575	0.12143139070983033	0.0002713805176081223	0.8782972301505506
8575	0.06823825634324884	0.0003207115276904915	0.931441031018272
28900	0.022741689405450415	0.0017994994630462315	0.9754588071703911
21725	0.0005632913448739601	0.003131578790877029	0.9963051249980927
37350	0.7792801085921237	5.093740019145798e-05	0.2206689525316833
38875	0.954375687867403	1.8404014298255334e-05	0.04560590442146349
38525	0.9040928871836513	2.9053224635021025e-05	0.0958780643608552
24325	0.0003616097105064	0.0026453562858332587	0.9969930293560028
40825	0.9957674653530121	3.860973757355168e-06	0.004228668772660967
49700	0.9955738130807876	3.5973099261354944e-06	0.004422584359413122
38175	0.8301807807089644	4.3892159725146486e-05	0.16977532535558568
1075	0.9380396733283997	1.6681915432798177e-05	0.06194364472950292
35475	0.40397181733413706	0.000129288941734103	0.5958988956516842
48775	0.9944092214107514	3.940877889704097e-06	0.005586838427792827
46950	0.9922268493548035	4.497350753766228e-06	0.007768649076579095
40550	0.9974618530273438	3.4450199641753443e-06	0.002534702001066762
28500	0.008077566151414316	0.0020571952521786442	0.9898652395904064
33050	0.18537754974501286	0.0006523520680511865	0.8139700997266919
18575	0.0011753162613704262	0.0052972371660252975	0.9935274455547333
40525	0.9987144496440887	2.6519757099663368e-06	0.001282897020042583
42175	0.9985655384063721	2.950505556427174e-06	0.001431505514014134
31075	0.02821961527267797	0.0013750620977625659	0.9704053257107734
17100	0.00039868046636183863	0.002131468075400335	0.9974698565006256
4925	0.2882183574713545	9.950421424576916e-05	0.7116821368251404
35225	0.3729187385100149	0.00013220617525075794	0.626949055693578
33650	0.15726468145029457	0.0001563379023473317	0.842578976132907
15950	0.0007250759019855195	0.0021408361079174936	0.997134089231491
38325	0.899166572717204	2.9289677237898103e-05	0.10080413676872559
23750	0.0007960715097825641	0.004439593838505971	0.9947643371820449
11350	0.013185241901556878	0.0073451044731773435	0.9794696486592293
20025	0.0003379797495647381	0.002845748026868023	0.9968162753582
22700	0.0015448935064982833	0.0028939390356244985	0.9955611639022827
32550	0.09049486452771907	0.0003703213755434263	0.9091348106861115
47450	0.9970739500522614	3.122002942248514e-06	0.0029229256356866243
28025	0.01130098447381522	0.0013580866312222497	0.9873409237861633
23775	0.0032217060859679805	0.005750807144560895	0.9910274839401245
17850	0.0004678969204148871	0.002588110388893256	0.9969439888000489
8825	0.09215529267220518	0.0002850896967265726	0.9075596189480275
1250	0.9520146099505946	1.1927977744193185e-05	0.047973456777779575
22450	0.000609674568943774	0.0046721207426635375	0.9947182068824768
30450	0.03683381636554145	0.0006324360759026604	0.9625337428748607
1700	0.9356738895066082	1.7150905951808682e-05	0.06430896103799023
24200	0.0004040819726371865	0.006218661913228061	0.9933772525787353
18975	0.0011134042015197565	0.0021762135448734625	0.9967103817462921
19100	0.00022712415493026584	0.008695716288333643	0.9910771577358246
25925	0.008311098988443292	0.003978360679946491	0.9877105425223708
17175	0.0010994804265453695	0.002641090531413283	0.9962594277858734
49575	0.995728990316391	3.4418760158416716e-06	0.0042675710206349325
41700	0.9983538007736206	2.5833062554880827e-06	0.0016436127224578741
4850	0.31126264907166434	0.00012462053156104958	0.6886127313482575
28400	0.013297919629172157	0.0007871914034258225	0.9859148892760277
13225	0.005415362294106785	0.0016848140385554871	0.9928998217582703
39175	0.9350078652929514	2.167525675403681e-05	0.06497045260629603
24150	0.0009617146023276746	0.003601989112365118	0.995436292886734
42450	0.9954132032394409	4.111231938921378e-06	0.004582678409531581
15050	0.0010794208194146223	0.004235081893717506	0.9946854975223541
17700	0.0008975837497540624	0.0022656471146801777	0.9968367664813995
33125	0.11374272892543559	0.0004168090294456306	0.8858404594883322
48025	0.9984495072364807	2.996029528276267e-06	0.001547493971804215
14575	0.0011769171712581964	0.0024574948318331737	0.9963655881881713
31125	0.04841057375785886	0.0005107428981009435	0.9510786798079498
39400	0.9874257593154907	8.17321659788206e-06	0.012566067808312254
23575	0.00017361028654022448	0.0038318189904930477	0.9959945666790009
32875	0.09937842172959631	0.00035066103740609834	0.900270920176059
525	0.9884109535813331	5.2517891930108364e-06	0.011583794873389251
21125	0.0004274780273909755	0.005611860553737642	0.9939606597423554
8350	0.08097668611473113	0.0007060358147537044	0.9183172804303468
30775	0.05532394032732691	0.00038150292304999314	0.9442945531010628
14675	0.004206119784440489	0.0019833214674363263	0.9938105585575103
15725	0.0018120072083908667	0.0029086796244628204	0.995279305934906
42000	0.9987142345905304	2.699283941467456e-06	0.0012830661782054448
49275	0.9979942202568054	3.218629174497778e-06	0.00200255902967001
35400	0.3371858547276961	0.00010804976364488539	0.6627060937979259
48575	0.9988685989379883	2.3905079593333765e-06	0.001129008886921838
18675	0.0006201981798341194	0.004353433790052805	0.9950263643264771
22550	0.0029951318055717593	0.003969082072697347	0.9930357879400253
29575	0.027914214680738497	0.003522669922915156	0.9685631127487868
375	0.9993487014770508	1.0013514676217028e-06	0.0006502915135597505
36550	0.5553571832977614	8.127778729544844e-05	0.4445615377114882
31275	0.050769349488732816	0.0007570012048745411	0.9484736474398524
12200	0.009903763698462398	0.001626473940872529	0.9884697626084089
13075	0.008441691266337842	0.004712540264259588	0.9868457648158073
7950	0.08796551435126071	0.0002944187417624562	0.9117400647144532
1350	0.9493707803450525	1.424303434362173e-05	0.05061498142938581
38150	0.8432913129135995	3.6382261635878874e-05	0.15667230523683248
46350	0.998814665555954	2.5909518439846124e-06	0.001182743505556573
38825	0.9422611468131654	1.8951565201987818e-05	0.05771989994816795
33150	0.1563855071143064	0.00022967146634618986	0.8433848218615166
33000	0.1545506516688565	0.0006999047531971882	0.8447494443021715
2200	0.7552888843791661	4.3179680483262926e-05	0.2446679385868665
26250	0.0038608648625096864	0.003201577600345445	0.9929375531673431
15475	0.0016814608590097464	0.007245056194107747	0.9910734819173813
4625	0.4020329399737229	9.376761677117429e-05	0.5978732889462263
24725	0.005651252176352955	0.0030861003971949684	0.9912626442313194
24300	0.004269115654670599	0.006945261986100377	0.9887856200039387
30875	0.03933094114227458	0.0005627193132313551	0.9601063377782703
31775	0.10155537236673581	0.00038086070615781864	0.8980637648589909
3400	0.5493892481527091	7.838986225010558e-05	0.4505323630070343
14250	0.00815613656550704	0.0013624905586530076	0.990481367468834
42700	0.998206267118454	2.5513983067071423e-06	0.0017911778044690436
47525	0.9979089875221252	3.0513884412073367e-06	0.002087956145993303
3975	0.4981937715719605	7.87086782647748e-05	0.5017275262951735
41175	0.9990969696044922	2.1819166380154798e-06	0.0009008481201581162
35700	0.42803319876750995	0.00013253933875762412	0.5718342617048365
16725	0.006443727883266348	0.005744513412359083	0.9878117550015449
18000	0.0015592889394370104	0.0012160351432830793	0.9972246789932251
35800	0.3552747588387874	0.00011827255734463904	0.6446069654346629
21975	0.001112548578652536	0.00611957538540446	0.9927678737640381
24825	0.0074001553741111364	0.004917818238161999	0.9876820252090692
34775	0.20401203254402275	0.00014974512074036284	0.7958382228801493
28350	0.004635305263116521	0.0014724850171260186	0.9938922052383423
1825	0.8578530043659411	3.2899817344173244e-05	0.14211409512643514
26275	0.0024474312946839516	0.00498292991971357	0.9925696370601654
14200	0.006051531093486346	0.0019790140482109564	0.9919694518744946
9075	0.04058231143975559	0.0003714436613736325	0.9590462456941604
43475	0.9982313361167908	3.00662223305892e-06	0.0017656584723081323
10600	0.013139153683147128	0.0008980911399594333	0.9859627546817065
5575	0.25970755625085756	0.00011921636452007079	0.7401732282084413
7175	0.1640185560572354	0.00022672357125145482	0.8357547202964161
30225	0.018969383209973784	0.0008988298158838006	0.9801317841112613
44150	0.9951020464897156	3.942116383285566e-06	0.004894011979592505
20725	0.0005828077792474459	0.0022640397832037707	0.997153146982193
37100	0.5877498922285672	7.925384779582601e-05	0.4121708536674705
37875	0.7987158225531493	4.808135958637649e-05	0.20123609815583768
23800	0.0007499125327235561	0.0034434250579615765	0.9958066568374634
34950	0.26526244835863916	0.00012969684643076107	0.7346078567297664
41225	0.9992528128623962	1.8138451910800768e-06	0.0007453800290295476
24925	0.002345257662867425	0.0018282923736369413	0.9958264508247375
7475	0.07611503160936173	0.00047811704256628217	0.9234068487418117
39825	0.9973499505519867	3.7920461689822106e-06	0.00264625162287939
14425	0.0037662508136846783	0.001354433512673495	0.9948793110847474
21450	0.0005772505186989747	0.004146621223058901	0.9952761287689209
30500	0.022694149848252663	0.0010067164453867008	0.9762991317361593
38750	0.9098256205874495	2.4112814759803315e-05	0.09015027313935571
21325	0.0019962076336419157	0.0045913846985331476	0.9934124071598053
40400	0.9987957875728607	2.1584806464858277e-06	0.0012020521880804153
18350	0.0005888831787724343	0.007453599732441944	0.991957513809204
36350	0.5045494493109245	8.935239780157645e-05	0.49536119735531975
39350	0.9824104093909264	1.1081616048414844e-05	0.017578504074583178
25775	0.004977146406601776	0.007589961002040581	0.9874328939914704
34175	0.26251935758032324	0.0001627351288236696	0.7373179071131163
2250	0.8579739418191311	3.156907998408087e-05	0.1419944873884524
2650	0.8312275862558454	3.453962306099356e-05	0.16873787282805278
37475	0.6242734205584102	7.436268247226962e-05	0.37565221287911116
28625	0.03814480587021456	0.0008433131274905463	0.9610118788927794
9525	0.035721041759419224	0.00046164399038025293	0.9638173092603683
44450	0.9985956611633301	2.787283588375544e-06	0.0014015514226739469
16375	0.0012510066124460763	0.0039028628982232475	0.994846127986908
8725	0.08726286322389797	0.00023684213588785497	0.9125002930872143
28250	0.011672889955041456	0.0012833072230350809	0.9870437971353531
24500	0.0015243830561541927	0.0023154830929925083	0.996160129070282
26950	0.006517553740806875	0.0027795521655225456	0.9907028919458389
5900	0.1636363962653304	0.00015792136475647567	0.8362056851442903
33750	0.1757511910724233	0.00018177248918527767	0.8240670371205778
1850	0.7766769002788187	4.1131255595196595e-05	0.22328196632965
46025	0.9988601775169372	2.139011689990866e-06	0.0011376802950944693
21850	0.0008049699037785558	0.005664867008628789	0.993530163526535
29750	0.06778509328129076	0.003144500136606439	0.929070403188467
19025	0.00026369984661300805	0.002577619876904464	0.9971586802005767
49300	0.9978229835033416	3.285917631785651e-06	0.0021737373465584822
43825	0.9976444592475892	3.260071117864527e-06	0.0023522762769789553
23300	0.0016650622204945763	0.004592031861904615	0.9937429022789002
22125	0.001201168059629083	0.00930352749224403	0.9894953019022942
37525	0.7970433360200732	4.4368835984414546e-05	0.2029122984198293
3200	0.644820850868593	6.174407106658463e-05	0.3551174042546845
35925	0.5799909356113372	9.369935379754679e-05	0.4199153655844275
36300	0.4251033040481307	0.00011207648376910839	0.5747846158335019
2675	0.673566521437966	5.98234252555585e-05	0.3263736533662304
11225	0.01959765642008318	0.004057011515709746	0.9763453325051814
1175	0.9565222781896591	1.2452738454754807e-05	0.04346526960609481
4200	0.4599327034478115	9.48924375624074e-05	0.5399724055632833
21950	0.000714896435376886	0.0061961716866971986	0.993088930606842
26675	0.004888632567973332	0.0035691166818360215	0.991542249917984
12950	0.008062827393887915	0.003985418396074238	0.9879517520666122
14375	0.00901881118803965	0.0022082996003809966	0.9887728868722916
5075	0.3246281018263526	0.00010096946160277297	0.6752709271716376
5950	0.13190310679933862	0.0003012152991165635	0.8677956788274387
19125	0.00027032988069959174	0.0019030943150683014	0.997826577425003
28475	0.011359566338932267	0.002332737341208485	0.9863076925892383
26725	0.0015674505937053028	0.007046649330979563	0.9913858981132507
13525	0.007037546814387781	0.0033519953230425016	0.9896104533672333
39800	0.9963259162902832	4.0761970197706885e-06	0.003670002396655036
43600	0.9988084518909455	2.3611264604426196e-06	0.001189187344405582
42750	0.9984598217010499	2.6944903989516435e-06	0.001537493145229746
27225	0.009576911996888043	0.0016040450125601638	0.9888190436959267
9150	0.06062230003057391	0.0006506524073847685	0.9387270450657234
2525	0.761943893209293	4.521689814276897e-05	0.23801089015232718
29675	0.02341397270603147	0.0008819539352189167	0.9757040716595948
17600	0.0005522214462572492	0.0028178422153232532	0.9966299369335174
40750	0.9960293438434601	3.0302816717551194e-06	0.003967620529318083
43400	0.9987116951942444	2.6341721688822873e-06	0.0012856697720053489
35675	0.49636438877507316	0.0001329653758839413	0.5035026428210331
3100	0.7250582190464192	5.010318703159555e-05	0.2748916809933435
25700	0.0018913169787823563	0.0024185360475494234	0.9956901481151581
4475	0.4974682884503145	8.917376831794854e-05	0.5024425329321385
29525	0.03735401835453012	0.0009570509343648154	0.9616889299303293
12675	0.022438108424405755	0.00044180155390858997	0.9771200880110263
41750	0.9982437722682953	2.897159045147646e-06	0.0017533252337598242
2475	0.7642591745651734	5.016398742677097e-05	0.2356906623628456
37450	0.5963878970134537	8.015439920120571e-05	0.4035319446921494
17075	0.0006910121228531807	0.0013617266714391007	0.9979472599029541
28000	0.025512372260084817	0.00537094457684725	0.9691166850179433
4875	0.3505542661429545	9.430881599473651e-05	0.6493514242150122
33950	0.19983532819015296	0.00019562032599651502	0.7999690507841879
8250	0.05774141606632315	0.0037411796943997615	0.9385174029376357
9875	0.03266066445650154	0.003901523054637437	0.9634378113076091
30575	0.051238486581767176	0.0012378892225979143	0.9475236234473996
19075	0.00028245091535859503	0.004848921482607693	0.9948686262369156
42075	0.9988065102100372	2.4987523766526467e-06	0.0011909862262800743
46325	0.9958322196006775	3.887273228585286e-06	0.004163893657891094
29775	0.04339266810153015	0.0007243201204219077	0.9558830089699477
32900	0.1024102769793667	0.0003535715696677926	0.8972361489342293
12075	0.012959164737389756	0.0014779047998035822	0.9855629295110703
15825	0.002630572495240699	0.004667084147396963	0.9927023432254791
10050	0.05069872486081465	0.0005169987427798333	0.9487842760533094
22425	0.0003534650136861046	0.01032160334902801	0.9893249326348305
8150	0.10087078948944281	0.0005358608833339531	0.8985933499387465
5700	0.23070475455292286	0.0001323309863837494	0.7691629126872868
20850	0.00046712888932529497	0.005641771234622866	0.9938911018371582
19050	0.00027868771920930155	0.003759708345234685	0.9959616072177887
38250	0.8545717956023291	4.04127160845178e-05	0.1453877904369292
46125	0.9973793621063233	3.9167825891297525e-06	0.0026167211374176986
925	0.985407253831625	6.3056813228996585e-06	0.01458644003387235
9575	0.025837211453499775	0.0005201453160952951	0.9736426385343074
49175	0.9967061467170716	3.368930455380337e-06	0.0032904827351994755
27000	0.006103217418499753	0.0016560328905870848	0.9922407499104738
43725	0.9984955608844757	2.411800767816885e-06	0.0015020239968998794
17300	0.0005001289299113977	0.005811646928177652	0.9936882245540619
43325	0.9926790615022183	3.7013067669278143e-06	0.007317232119602522
26925	0.008436988449330215	0.0031228843514782057	0.9884401235729456
42400	0.9984795424938202	2.8437903776818983e-06	0.0015176155501103494
44725	0.9968205347061158	2.85823301882715e-06	0.003176602813095087
9200	0.04398113933471177	0.0005544260183105507	0.9554644321259111
15625	0.0005866182674537868	0.0021349212385466674	0.9972784550189971
4600	0.4388494062562031	8.688029947734321e-05	0.5610637172355782
9125	0.06968710967203401	0.0004553640338344849	0.9298575215805321
32125	0.07430732368035399	0.00029710957708448403	0.9253955659046769
28175	0.013798274446051324	0.002105457421323081	0.9840962629318237
21075	0.0005406308920997276	0.005119264698390907	0.994340101480484
9175	0.05343150028544119	0.0003759930283813446	0.946192501751706
48700	0.9983621273040771	2.7469509138171588e-06	0.0016351229758347471
7600	0.09243988289711842	0.00025752290241143783	0.9073025919608771
36100	0.44951402200307167	0.00010687486789038304	0.5503790960391926
22175	0.0009171299896876804	0.003859693445436278	0.9952231736183167
2400	0.8152688034976018	3.7688501405398255e-05	0.1846935166215553
32300	0.11877734392173897	0.0002837799985136371	0.8809388801460154
28325	0.013241693841469669	0.0024705146035557844	0.984287790119648
200	0.9997119297981262	6.547218830093016e-07	0.0002874054653038911
3325	0.6549633900484332	6.063743552630285e-05	0.3449759729797679
46100	0.996985933303833	3.7923598179361308e-06	0.0030102666968869016
5475	0.18571287096666833	0.0001766140888294103	0.814110514516884
8550	0.05853717528943594	0.0004186284885618079	0.941044192576781
45625	0.9963799316883087	3.0824796722299653e-06	0.0036169814206314186
49950	0.9980598258972168	3.2127248458166948e-06	0.001936965079404672
3450	0.5926186194982338	7.017923218381839e-05	0.40731119540545113
42675	0.9982388279438019	2.5981031401585143e-06	0.001758569894142056
30700	0.0279940596080221	0.0006909222408467031	0.9713150170147419
13675	0.0011997374913734688	0.0013996930399371194	0.9974005713462829
43100	0.9981167542934418	2.976929524677985e-06	0.0018802641163938461
32200	0.06562145448292676	0.0011162477952457266	0.9332622956112027
38475	0.8828176807154959	3.0066384167980688e-05	0.11715225456519329
42725	0.9980272600650787	2.7763077973474993e-06	0.001969963946945427
6050	0.17110429323053905	0.000139605567556373	0.8287560957681853
21250	0.0007205606778779269	0.005202863182214059	0.9940765715837478
20450	0.0006496074154616736	0.0059511165600924865	0.9933992774486542
40650	0.9982522165775299	3.0079026562788156e-06	0.001744770011550372
39050	0.949663818012923	1.7072730652074598e-05	0.050319106375816776
6925	0.1532912065819455	0.00018281300316266424	0.8465259755831211
1875	0.8981571144138488	2.397190613837097e-05	0.10181890955648851
19475	0.00035878770215038005	0.012458706639437878	0.9871825005412102
35275	0.33254056115518776	0.00013496372026338576	0.6673244739768561
22075	0.002216724375096419	0.00502049385367718	0.99276278424263
12400	0.0065585295781107784	0.0008978991562253214	0.9925435687005519
35525	0.39168343133953293	0.00011444560762117816	0.6082021230357495
40450	0.9990430307388306	2.124826774647204e-06	0.0009548416478246509
44225	0.9986696710586548	2.458179402992755e-06	0.0013278718332794598
33925	0.16648143164144585	0.00016078458501942805	0.8333577812967123
39025	0.9596988806426525	1.648274064845623e-05	0.04028464093023649
23850	0.0011483629527420192	0.005476252120835852	0.993375379562378
13475	0.0037860733589702702	0.0018978467310553243	0.9943160743713378
41900	0.9987170650959015	2.3718410118362952e-06	0.0012805560726210387
7100	0.12080733646700309	0.00042394699957367266	0.8787687176699983
14800	0.0012387668733825877	0.0023811525304990935	0.9963800759315491
11400	0.02035096220160551	0.0007850106094010698	0.9788640249967575
8750	0.1272831440123864	0.00022549434716529504	0.8724913603047607
10750	0.007330184399431005	0.0007934338933191611	0.9918763777017593
