# timestep 9850
# phase fcc
# id f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14
1 8.8290457514176 2.712973474335625 1.5867125827262232 8.711805311744106 19.85526752334866 8.085424900528068 8.50519987216381 6.466069179585041 -0.8665515543348203 3.117962098701132 -26.90450174616623 0.5307921047973007 0.1082374081557261 0.40752146101794545
2 8.094726899354592 3.376620874517094 1.2506464747804027 8.86684941413893 20.073204533349273 7.734727111491119 8.160447018336315 7.064903369797989 -1.4953069638945746 2.147236085767086 -31.689246860962086 0.5672984895041863 0.0881969454701632 0.3944901598343721
3 9.049277069407724 2.5515952161185944 1.267149340165042 8.105487562147589 22.32001341407973 6.643248085122005 8.854465254614793 6.300493718157559 -1.4789442234048866 2.8719931078969223 -32.133226116517314 0.5698247512320853 0.05507650432238464 0.40076478548030536
4 9.047419244161485 2.813780606031356 1.817979457319868 9.426648771664 20.22547238636435 7.451005131527641 9.027675370366152 5.722798112126533 -1.3063599595244713 3.8087345149913907 -28.330197706714767 0.5640613362598276 0.10601846784142718 0.3910199532689334
21 8.646863474572353 3.0105294783969456 2.0326298348464515 8.846261204325671 21.381350440396353 7.036713642174099 9.35693672351814 5.732822382866849 -1.3254789177933186 3.6929492242562403 -31.244128121046707 0.570104349450549 0.06029674069097243 0.40020608745296443
23 8.894391344234661 2.7330804304082266 2.6242049222288824 7.455636639237994 19.72462383254381 8.900411885228579 7.755422052166269 7.202530389709816 -2.0403822316950824 3.20424421931154 -24.1838997186199 0.5641372474661344 0.10467674921921186 0.3920165449853466
51 9.250784881254567 2.5089634580513627 1.4955614593188336 9.853385318151176 20.75564920311827 6.795093476577127 8.619573209490069 6.032894540385617 -2.0715246806008936 2.6201542729568095 -28.47091109663341 0.5483728189592667 0.1054359835876798 0.39956752794966616
52 8.921067938363473 2.8141812507086033 1.3439931519673625 8.326796720972169 20.22778015700627 7.625323570411421 8.20043582411887 6.84914335223569 -1.8059192708896603 3.195581568324768 -28.801643282395453 0.5672319710316839 0.07649966609048686 0.39801862803243226
71 8.929893828257379 2.7917909614675787 1.2630890206327923 7.9589005844077 21.106746982521546 7.652281640379551 8.370282530572497 6.882250166194421 -0.8584971769471514 3.1213265440451208 -30.936401556237325 0.5619946255594072 0.1048460346087028 0.3932292188294282
5 8.762201764980512 2.7245767980707987 2.0154507264314145 7.7517753683454345 20.362815022260207 8.31825864176147 9.196349540688399 5.837909195892208 -0.3800823653665677 5.120567346029295 -28.07285596737498 0.5670189976120561 0.08681637348312447 0.3958629681225023
8 7.946759895512299 3.408964738658858 1.9334676426455433 7.782532794258335 20.46307921931061 8.235636600501808 8.25235072537783 6.5155075489113825 -0.6985564042729754 0.9680092238066639 -27.026714758184728 0.5633105130776437 0.088429935025165 0.39515763764486683
25 8.254661995919895 3.3490150191168664 1.4562153714082224 8.244563463447498 20.307754020911855 8.04819023225893 7.664124936425867 7.509940874445293 -0.9950963650321043 2.142592066026719 -30.67822067566628 0.5716536252020404 0.04246041394027857 0.4020451636682672
55 9.659696265713688 2.194158839001538 1.7155979066899905 8.68623768382075 21.54333168252394 6.8636712295435105 7.9915655039835976 7.149839492137895 -3.0996546954477258 2.459699658881811 -29.518035110791374 0.55823970549518 0.06328458910118427 0.4034123312232609
75 8.439415474413316 2.9282364486193884 1.7111988151161652 6.4027388037453505 20.67078105904387 8.96833687007761 8.912125407353821 6.123068659212755 1.080419904319178 5.360512962452552 -28.982761566268753 0.569396674239995 0.07159963219114723 0.3969005727702997
6 8.11935581793179 3.3642075554564315 1.507844196990554 7.627336881240398 21.59507819746429 7.521708266467774 9.284003674200317 5.856910920220439 0.29123759471372646 3.8879274666464756 -32.31209900826221 0.5708873993766407 0.044403485124165316 0.40095821593862935
7 8.611337720292363 2.904022439259858 1.5760485280408374 6.916666743755573 19.47841702168626 9.529765312458574 7.793484799452949 6.766487368353117 0.6737606597799191 4.150532048116323 -24.65126250658047 0.5534807400331022 0.09964209450177373 0.39761163826368606
27 8.100036487800088 3.4789917391991243 2.649121731550725 7.692087144176015 18.927246459401232 9.421980981496882 7.653351811303333 7.230864174912627 -1.374483330702576 1.870157747642121 -22.726296781968372 0.5198481045948502 0.13926248379051806 0.40881970556281616
56 8.790714998475602 2.869739730426394 1.4538091072755375 9.16286741784555 19.972274846026806 7.634466169693137 7.462864361206999 7.686732137310761 -3.120987801116185 1.6963107983023535 -29.32106471525719 0.569682108712973 0.06470117560269527 0.39850478841111564
9 8.068751189533572 3.314291244456247 1.2313124354086467 8.095358301051327 18.756118595215337 9.176587734146107 7.4318357154913315 7.701402929072593 -1.0791843020986926 2.674733376711218 -26.899238548606334 0.5610660678401836 0.11651069948842288 0.38865558031805886
12 8.389462942225837 3.027188440755963 1.2304481164381749 6.935085111350052 21.602414467293325 7.862436552029655 8.585914377965528 6.57476142707822 0.940487190121858 3.2575387818325696 -32.12514245570114 0.5709908985770896 0.04809513958216472 0.3974442678896744
29 8.51208366161025 2.9327319773716014 1.6721808012720987 8.493679149720995 20.838256925760422 7.46946530042869 8.264844927379476 6.714451715873499 -1.486395008759632 3.0688696363583396 -30.749827783383797 0.5682532429788654 0.07685158898499203 0.39640669480044
59 9.113118484241433 2.4917252000899697 1.7377518066732776 8.929394988778895 20.667896868636802 7.352508233249499 7.437013910703135 7.337840434500656 -2.961415027173805 2.137205899286915 -27.640353774526556 0.5662955394531974 0.08687349159967762 0.39468746465239823
79 9.106372767336351 2.527881067365509 1.734098619860825 7.805146344330839 21.67326328714126 7.281149498110342 7.884488926909377 7.297486047449229 -2.3728920540892404 2.7517539501118136 -29.973830276272057 0.5705713769254558 0.0490425585793358 0.40065978577121064
10 8.445656157084711 3.0122900298885775 1.5492529313858983 7.994009860660414 20.059767894669026 8.410068236563797 8.545512176767966 6.670069699660487 -0.438764724726833 4.077117207084255 -30.12067761015595 0.5670834117873256 0.07481302094390253 0.3986467594682783
11 8.666900930108952 2.929969761743248 1.4615239064207377 8.179000068188467 19.92328144132789 8.344352437510821 9.04670444011661 5.779487975219901 -0.08614080020414627 4.924345684529348 -28.141665499437355 0.5665553704395516 0.0886860849699937 0.39283667260751715
31 8.657732219024396 2.970807750792624 1.6195601835784492 7.828914704030199 20.026242151587915 8.320833337949715 8.199295206187578 6.773132440222209 -1.1673474602054588 1.7762908961764352 -25.58108863868349 0.5141618411014589 0.14518623771150188 0.41019670981300793
60 8.64621261206803 2.9866186170784492 1.4325825301407842 9.359323488355471 19.917359969567965 7.6099194844484375 8.498267789823883 6.20683408082162 -1.334466772414091 3.4316119114004806 -28.525289318664566 0.5553082439413516 0.11322584060521723 0.3929488546203
13 9.05108863114101 2.5539594750061823 1.3053978153532784 7.760245454935025 20.957481734159444 7.826322924324593 8.615094002411713 6.532539876492879 -0.7673422422535888 3.7263706899827005 -29.92850627370655 0.5674160335725688 0.07659056457700497 0.398545385885581
14 9.200772066286438 2.4801881549498352 1.16005311209776 8.551293828267925 21.56079175008968 7.090444789939244 8.642596324817093 5.947763506377618 -0.8367684128021697 3.273288577738925 -29.16304436434028 0.5642526282359742 0.09815498049286213 0.3951467276001079
15 8.815380254122081 2.72121560927551 1.1189383156028332 9.7625265233349 21.113773905121256 6.605870213159131 7.33478074507294 7.215862936988821 -3.4313727977669743 0.918674622421177 -29.66583121003046 0.5656573302145583 0.08255416138481696 0.3978136884752497
16 8.737056529007178 2.798035618276436 1.3087783358243068 9.08869390983144 20.473463932155234 7.313941526843927 8.532346968038102 6.517886079379337 -1.7117587845328393 2.228684425723774 -29.821890521474334 0.5578177602364521 0.09399466026268878 0.39679176498622143
33 8.43448048673644 3.010484840635751 1.5656974203201375 8.413536192888031 20.11491701027018 7.959468330851003 8.212258055132674 7.077421462959466 -2.25868173908883 1.9432607591276314 -28.025569752098125 0.5664199349031576 0.07248193296059004 0.3982005618046144
35 9.575188647272439 2.3369954234328003 1.0522544527186892 8.73333775060827 21.17998952132863 7.211252333188541 8.51596931775037 6.63198417111589 -2.2224636140616267 2.478542469872176 -28.879914228364733 0.5634263250363336 0.07645704323730516 0.3987752608760012
63 8.33470274671152 3.0974267146225887 2.096812776190423 9.516176588596494 20.87535362657052 7.009740974445434 8.681971465556032 5.931930272889751 -1.9628522761609106 2.338868457970378 -28.388005092417377 0.5606287893768934 0.12431110594699764 0.3857946714342005
64 9.57068044540223 2.2975383442819957 1.2041626559373162 9.260989334924538 21.701486941305802 6.407862837704299 8.627792316143351 6.564281943528445 -2.658759288235907 2.950913345610707 -32.129688786085914 0.569339505382224 0.05993774295782252 0.3981386655120993
83 10.056770917686588 1.850926638497055 1.9592648651351017 8.213330374595044 21.43491970426971 7.26167949617369 8.435838859145091 6.681879709350255 -2.7050363447437342 3.710409344769412 -27.671854828510163 0.5718517266589506 0.05000192432947208 0.3997370646900719
17 9.533535330687593 2.1626008720619 1.3329408490504455 8.76234150630866 19.932865172866986 8.018854381864225 9.82547785030242 5.063475318214142 -1.5472430390385208 4.584016008858727 -24.78399965408574 0.5650787282230592 0.09914412953797293 0.39238553420073086
18 9.05093450817396 2.6099287305922703 2.0283473343286946 10.526533315620599 21.244147547487668 5.779916397240479 9.003214204457693 6.1339768967535955 -4.2723494970215965 2.1163787208992217 -31.626244685702183 0.5702137543893495 0.053299964117489745 0.40033926357047334
19 9.53277041097149 2.2437621154796217 1.8621443950260559 9.716886327782849 21.84033081503951 6.146063500704596 9.525430159919974 5.575999247083471 -2.7795057463363784 2.591476723478948 -29.66650919943384 0.5644064895919672 0.0620256619721341 0.39990847538610397
20 9.38074244454197 2.48964587767755 1.2849030179165903 9.594146416291853 19.13693625107266 8.130007689577791 9.002488431664743 5.549025930934588 -1.2833327649802235 4.325533619831696 -24.63449444682465 0.5351353586500527 0.12232004366836405 0.40277825470187767
37 9.231346418356132 2.5504209192814487 1.1510086399030917 9.740984493178313 20.9326099889703 6.561103106222496 7.7131454084022115 7.239359148818742 -3.4624355429752867 0.8952396853976979 -29.750452664326744 0.5685503085972631 0.07184829562142227 0.3992360690876603
39 8.957676834772274 2.7874724126657977 1.3302334246459395 8.41759618054075 19.82480825514719 8.479313192224684 9.125840654924389 5.75611900537941 -0.6542431809275359 4.224395751146305 -26.219907790749232 0.562530860394656 0.08210759186509017 0.39625284725838533
67 8.139703748041875 3.3783190530774627 1.47811359547154 9.029200532747202 20.25661601064239 7.656364865434267 8.954166685485543 5.829134252263818 -0.6295118102967321 2.4434819471214353 -28.51321413069546 0.5552800083278341 0.08375104917484279 0.4029449409809282
68 9.307454670289243 2.555209561236905 1.4138537736495789 10.279166316136658 21.22168602539747 6.106412583516172 8.441873396686212 6.381141781898892 -3.4623188489546814 2.2181155150501217 -30.54652371697434 0.5689923057996897 0.07535014904504128 0.39516143224609235
87 9.215350823770361 2.7007015720128495 1.6325759559699917 8.3041941546676 19.83029793744327 8.534179410719974 7.838724132147015 6.764848875312785 -1.2507779393918645 2.5175519237909545 -24.005173961308216 0.5411159062141052 0.13254443929739196 0.39129819525709014
22 8.963096147245947 2.936150352864388 1.3909424593388755 7.065168197689476 20.76229147292115 8.361759942845165 8.548480764454627 6.548635043896351 0.3724003304912583 3.992148643453887 -28.885352918724667 0.5678172304994911 0.0765971882424441 0.3952949065629435
