# timestep 5250
# phase bcc
# id f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14
1 7.0126265206540115 5.632517208392213 10.265418927805225 2.712994965908735 10.123784857132634 25.224392657711633 2.8327305121132538 1.103999897548973 5.8613273182031245 12.5562343143951 28.37642062939424 0.5053677107496873 0.07370654520464402 0.423392630876482
2 7.691093949515784 5.6487046926827595 10.82044135957571 2.1731995147764267 9.057355577434134 25.291839113524812 3.457450624789883 0.7546898742075726 4.913078593914657 14.58373557015186 31.966982779552044 0.5064046832887689 0.0643587157705657 0.4242432516443358
3 7.514608914873067 5.865809294080578 10.987526734747409 1.8849282543917176 8.54861803541529 26.854551886305135 2.5657938587138474 0.6191849447745309 6.398878021734327 14.316278367993707 34.22379743488085 0.5081916513700329 0.040743329872469605 0.42623931626437567
11 7.520371365432623 5.3255279272279274 11.270784504301155 1.8137279188569446 9.106466530674053 25.672197937141576 3.0737120426494355 0.5466553503516249 4.881856990236246 15.451660011211354 32.35131467240599 0.5096854294492061 0.025370772109642815 0.42803488516715044
13 8.04000878357769 5.613124854104302 10.553594501731071 2.25929622107942 8.847439945918627 25.676385907603965 3.144875750572099 0.848192217596821 5.2542102556527945 14.42849084102659 32.81123256123925 0.5082596032827066 0.048923205135481665 0.42643341319645406
26 7.8627716898565065 5.669987392133324 10.780977247940124 2.1797289268300593 9.527607456196762 25.353587621289194 3.0616385776864234 0.6132855092785355 5.550160719539898 13.790112156123596 31.10661778634397 0.506308885507488 0.060572057087620264 0.425302544497151
28 7.369996852710562 5.777296480429597 10.253091453058875 2.2740126817497557 8.790753523035212 25.957993323381 3.2821575965035628 0.783015522385864 5.834227477467471 14.16801560420185 31.582000802826208 0.5081914721302119 0.0548097520579883 0.4251073183650012
36 7.306305545510445 5.550774744834512 10.793123746286 2.146515699019716 9.044017212076948 25.696254903486913 2.958941699757559 0.708778288341971 5.030189707434884 13.887643926965824 33.465323379673485 0.5082649740045717 0.048475930634533954 0.42686853265295854
38 7.615231291184327 5.832713016347855 10.337094563800282 2.454547376804971 9.06709910522989 25.47832112601801 3.389247270706889 0.6052475107104806 5.769151312225839 13.734319406589096 31.26741423239475 0.5077891684817639 0.0490129697275133 0.4252400598143548
4 8.035178605528596 5.9500027334826475 10.476849658082083 2.3187881191195308 9.147185010764643 26.232384746882985 2.7266920385938604 0.39615342749684096 6.4546544513371185 13.70737102857934 31.642471859774645 0.5103930690763243 0.010658979851792007 0.4285842285807114
12 7.264101440628609 5.80879324694414 11.00653466903618 1.9055548096961006 8.824943471587096 26.425832356615597 2.736363227961046 0.39375810739074646 6.386071132551423 14.828732668101813 32.602456216953286 0.5091390652010864 0.036212247716993655 0.4279730282452059
21 7.421013108780805 5.6554383170770794 10.988946155542022 2.0273289169537323 9.494220663330902 25.834745286984454 2.655446566167894 0.9892545299664998 5.505568583540189 13.693460467542945 32.085748063209365 0.5086030744387341 0.04365874090000134 0.4270743157949455
22 7.8408263474076065 5.538354845608425 10.816431456031134 2.1055009596509797 8.911394421140367 25.718021731076398 3.106463301383161 0.6001542794834388 5.252685540756444 14.87539432526805 32.82275230463911 0.5068613979636772 0.05873459342299603 0.4256323666581759
46 7.88070957369079 5.4812934204349 10.928781204506581 2.1775682847287863 9.828879438780826 25.131908519765165 2.9062982878177768 0.6181106075047739 4.69475342653668 13.76951882806142 31.5062281922838 0.5088287024088506 0.042195768695226656 0.4269473758717067
47 7.446985423753475 6.031947695687698 11.006407957631987 2.016821067004891 9.021285524077614 25.998796273279446 2.8719960613160476 0.6103345907864391 6.090206692785139 13.52157937553536 32.82505468872472 0.5086322103387068 0.040135812971824544 0.4273390717424814
14 7.383327927241287 5.966334684919522 10.568714310454167 2.1833854697573103 8.512782655405752 26.318858243296834 3.152881201722601 0.8912702752300012 6.597185069717132 13.228452451114434 33.66253385960978 0.5075707567945054 0.05099892579416819 0.426700969309562
27 7.460998114509348 5.807412407242643 11.12562328890562 1.7881098744416366 8.540964586801511 26.34593464076723 3.128553890896882 0.5975908156039187 6.096163343000702 14.570031379911919 33.47319382616307 0.5089822383929451 0.03989389734698428 0.42626848648630383
51 7.960118646699065 5.580615737295072 10.842989685437578 2.220928604212953 9.840674401227078 25.423143552585696 2.8494106853235643 0.5711804635783526 4.963930228049868 13.466148976661838 30.54641390743755 0.5086342589244304 0.040098739939696655 0.427660313371826
52 7.7130355567761395 5.7355833791824615 10.847356586945674 2.1686886851594793 9.682347514347619 25.24077724425802 3.009313635287412 0.7329517876608317 5.134614168114469 14.091450050031709 30.03536921906636 0.5085573628941986 0.039969177684547774 0.4270044188745726
56 7.243319743993891 5.98721376915692 10.998718881399508 2.19792845304751 10.096767230395583 25.35047526534169 2.5481494718343245 0.6213586155982552 5.388669518197791 11.803882629849602 31.593396578942418 0.5095207333752995 0.026200896447198828 0.4282350894867028
