# timestep 0
# phase bcc
# id f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14
1 7.7304409342410025 5.802014393637629 11.296258279654081 1.770661656304117 8.960353474026354 26.28744961351137 2.6970335000131627 0.5140680505861334 5.354416137590494 14.218941428903582 33.66144982343666 0.5106882306501106 1.0781929345698112e-05 0.4293224728024578
2 7.731062993918038 5.801887024030757 11.2967850673673 1.7703932268736096 8.960788519747677 26.287924650253068 2.696388730787051 0.5135772203736452 5.355912560528325 14.221301510816911 33.658877095128105 0.510688230856951 2.0402018151098467e-16 0.42932247292248493
3 7.730613833218598 5.802026169999054 11.296266643580699 1.7707255888730924 8.960841073123024 26.287060568919102 2.696992360800824 0.5139082938373682 5.354722068860167 14.218935975029629 33.65982698145818 0.5106882306682944 8.803474595830423e-06 0.42932247291392783
11 7.730613833218598 5.802026169999054 11.2962666435807 1.7707255888730924 8.960841073123024 26.287060568919106 2.6969923608008237 0.5139082938373682 5.354722068860166 14.218935975029632 33.65982698145819 0.5106882306682944 8.8034745958003e-06 0.42932247291392783
13 7.730786716110072 5.802037948318878 11.296275007471758 1.7707895095875434 8.96132864574019 26.28667157235361 2.696951215708431 0.5137485370809087 5.355028025078967 14.218930509894458 33.6582041518048 0.5106882307372406 6.2250433597884885e-06 0.42932247295393755
51 7.730613833218596 5.802026169999053 11.296266643580699 1.770725588873092 8.960841073123024 26.287060568919106 2.6969923608008215 0.5139082938373684 5.35472206886017 14.218935975029627 33.659826981458195 0.5106882306682944 8.803474595666503e-06 0.42932247291392783
53 7.730786716110072 5.802037948318877 11.296275007471758 1.7707895095875437 8.961328645740194 26.286671572353626 2.6969512157084288 0.5137485370809088 5.355028025078969 14.218930509894452 33.6582041518048 0.5106882307372407 6.225043359683849e-06 0.4293224729539376
61 7.730786716110072 5.802037948318877 11.296275007471758 1.7707895095875437 8.961328645740192 26.286671572353622 2.6969512157084288 0.5137485370809088 5.355028025078969 14.218930509894447 33.658204151804796 0.5106882307372407 6.225043359645158e-06 0.4293224729539376
63 7.730959582914268 5.802049728597315 11.296283371327256 1.7708534184484608 8.961816191876368 26.28628262381837 2.6969100647354027 0.5135887803167533 5.355334006247028 14.218925033499122 33.65658133448074 0.510688230856951 3.450174672684352e-16 0.4293224729224849
4 7.731028523583448 5.801941258886277 11.29661783981117 1.7704478503041863 8.96043472771025 26.287951751418447 2.696607342120068 0.5138090338417395 5.3553229736383035 14.2206613311841 33.660275979858014 0.510688230856951 2.859005389582259e-16 0.42932247292248493
12 7.731028523583449 5.801941258886278 11.29661783981117 1.7704478503041863 8.960434727710249 26.287951751418444 2.696607342120068 0.5138090338417395 5.355322973638302 14.220661331184102 33.66027597985801 0.5106882308569511 3.277702988876666e-16 0.42932247292248493
14 7.7309940532488595 5.801995493741795 11.296450598930322 1.7705024793613529 8.96008093864653 26.287978852641373 2.6968259622923494 0.5140408479403222 5.354733385372943 14.22002113945736 33.661674821824676 0.510688230856951 2.6353374887357484e-16 0.42932247292248493
52 7.731028523583449 5.801941258886275 11.296617839811173 1.7704478503041832 8.960434727710227 26.28795175141846 2.69660734212007 0.5138090338417394 5.355322973638316 14.220661331184138 33.660275979858056 0.5106882308569511 2.0981623423273703e-16 0.4293224729224849
54 7.7309940532488595 5.801995493741795 11.296450598930319 1.7705024793613529 8.960080938646525 26.287978852641377 2.6968259622923503 0.5140408479403221 5.354733385372951 14.220021139457362 33.66167482182472 0.5106882308569511 2.3787217155273283e-16 0.42932247292248493
62 7.7309940532488595 5.801995493741795 11.296450598930317 1.770502479361353 8.960080938646525 26.287978852641377 2.6968259622923494 0.5140408479403221 5.354733385372951 14.22002113945736 33.66167482182471 0.5106882308569511 3.0917446694165666e-16 0.42932247292248493
64 7.73095958291427 5.802049728597315 11.296283344724754 1.7705571140450984 8.959727152556235 26.288005953923264 2.6970445913035275 0.5142726626694836 5.354143795732319 14.219380935636481 33.66307362102897 0.5106882308569511 3.0405728002245823e-16 0.4293224729224849
5 7.730577652476441 5.802083084449011 11.296090978829964 1.7708528377157868 8.960962138655638 26.28668271994646 2.6971903241379294 0.5140067509991358 5.3543267521833995 14.21809896326226 33.65982374676709 0.5106882306682944 8.803474595812603e-06 0.42932247291392783
15 7.730750535367915 5.802094862768835 11.296099343419618 1.7709167569068958 8.96144970837776 26.286293728343882 2.6971491779716685 0.5138469942086237 5.354632710379808 14.218093498718233 33.65820092328072 0.5106882307372406 6.225043359773181e-06 0.42932247295393755
55 7.730750535367913 5.8020948627688345 11.296099343419616 1.7709167569068953 8.96144970837776 26.28629372834388 2.697149177971672 0.5138469942086239 5.354632710379808 14.21809349871823 33.658200923280724 0.5106882307372406 6.225043359717768e-06 0.42932247295393755
65 7.730923402172113 5.8021066430472725 11.296107707973713 1.7709806642445336 8.961937251618801 26.28590478477175 2.6971080259247464 0.5136872374104157 5.354938693525488 14.218088022914138 33.656578112123896 0.510688230856951 3.3252750954417064e-16 0.42932247292248493
6 7.731256447802804 5.801880542640307 11.296851931652206 1.7703376686561392 8.960692261803807 26.28810993082546 2.6963168718367845 0.5136017077370645 5.355905537728049 14.221560286795928 33.659079749719126 0.5106882307249857 6.535739128864147e-06 0.4293224729571535
